"","State Code","County Code(FIPS Code)","Place Code","Year Built","Year of Average Daily Traffic","Year of Improvement Cost Estimate","Year Reconstructed","Year of Future Average Daily Traffic","Deck","Superstructure","Substructure","Channel and Channel Protection","Culverts","Location","Facility Carried","Structure Number","Year"
"196",55,5,20650,1972,2012,2014,1991,2032,"7","7","7","N","N","4.4M N JCT CTH M TO E    ","USH 53 NB         ","B03001700000000",2015
"197",55,5,20650,1972,2012,2014,0,2032,"5","7","7","N","N","1.4M S JCT CTH I TO E    ","USH 53 SB         ","B03001800000000",2015
"198",55,5,20650,1972,2012,2014,0,2032,"5","7","7","N","N","7.2M N JCT CTH M TO E    ","USH 53 NB         ","B03001900000000",2015
"199",55,5,14350,1972,2012,2014,0,2032,"5","6","7","8","N","0.5M S JCT CTH I TO E    ","USH 53 SB         ","B03002000000000",2015
"200",55,5,14350,1972,2012,2014,0,2032,"5","7","6","8","N","8.1M N JCT CTH M TO E    ","USH 53 NB         ","B03002100000000",2015
"201",55,5,14350,1972,2012,2014,0,2033,"7","7","7","8","N","0.2M E JCT CTH I         ","LRD 24 1/8 STREET ","B03002200000000",2015
"202",55,5,14350,1972,2012,2014,0,2032,"4","6","6","N","N","8.4M N JCT CTH M TO E    ","USH 53 NB         ","B03002300000000",2015
"203",55,5,14350,1972,2014,2014,0,2032,"5","5","6","N","N","8.6M S JCT USH 8 TO E    ","USH 53 SB         ","B03002400000000",2015
"204",55,5,65200,1972,2012,2014,0,2032,"6","7","7","N","N","1.3M N JCT CTH I TO E    ","USH 53 NB         ","B03002500000000",2015
"205",55,5,65200,1972,2012,2014,0,2032,"6","7","7","N","N","7.4M S JCT USH 8 TO E    ","USH 53 SB-KNAPP ST","B03002600000000",2015
"206",55,5,65200,1972,2012,2014,0,2032,"6","7","7","N","N","1.0M W JCT CTH SS        ","CTH D             ","B03002700000000",2015
"207",55,5,65200,1972,2012,2014,0,2032,"8","7","7","N","N","0.5M W JCT CTH SS        ","CTH OO            ","B03002800000000",2015
"208",55,5,65200,1972,2012,2014,0,2032,"6","7","7","N","N","1.3M N JCT CTH OO        ","LRD 21ST ST       ","B03002900000000",2015
"209",55,5,65200,1972,2012,2014,0,2032,"5","7","7","N","N","1.7M S JCT USH 8 TO E    ","USH 53 SB         ","B03003000000000",2015
"210",55,5,65200,1972,2012,2014,0,2032,"5","7","7","N","N","7.2M N JCT CTH I TO E    ","USH 53 NB         ","B03003100000000",2015
"211",55,5,20650,1972,2012,2014,0,2032,"N","N","N","8","7","3.4M N JCT CTH M TO E    ","USH 53 NB         ","B03003200000000",2015
"212",55,5,20650,1972,2012,2014,0,2032,"N","N","N","8","7","5.1M S JCT CTH I TO E    ","USH 53 SB         ","B03003300000000",2015
"213",55,5,48825,1971,2012,2014,0,2033,"6","8","8","8","N","2.0M S JCT USH 8         ","CTH O             ","B03003500000000",2015
"214",55,5,14325,1973,2011,2014,0,2032,"6","7","6","6","N","0.2M N JCT CTH D TO W    ","CTH D   SUMNER ST ","B03003600000000",2015
"215",55,5,76600,1972,2011,2014,0,2032,"6","7","7","N","N","8.2M S JCT STH 48 TO E   ","USH 53 SB         ","B03003700000000",2015
"216",55,5,76600,1972,2011,2014,0,2032,"5","7","7","N","N","8.5M N JCT CTH I TO E    ","USH 53 NB         ","B03003800000000",2015
"217",55,5,76600,1973,2011,2014,0,2032,"6","7","7","N","N","7.2M S JCT STH 48 TO E   ","USH 53 SB         ","B03003900000000",2015
"218",55,5,76600,1973,2011,2014,0,2032,"6","7","7","N","N","1.2M N JCT USH 8 TO E    ","USH 53 NB         ","B03004000000000",2015
"219",55,5,76600,1977,2012,2014,0,2032,"8","7","7","N","N","1.4M W JCT CTH SS        ","LRD 15TH AVE      ","B03004100000000",2015
"220",55,5,76600,1977,2011,2014,0,2032,"7","7","7","7","N","4.6M S JCT STH 48 TO E   ","USH 53 SB         ","B03004200000000",2015
"221",55,5,76600,1977,2011,2014,0,2032,"7","7","7","7","N","3.8M N JCT USH 8 TO E    ","USH 53 NB         ","B03004300000000",2015
"222",55,5,67375,1977,2011,2014,0,2032,"7","7","7","N","N","2.7M S JCT STH 48 TO E   ","USH 53 SB         ","B03004400000000",2015
"223",55,5,67375,1977,2011,2014,0,2032,"7","7","7","N","N","5.7M N JCT USH 8 TO E    ","USH 53 NB         ","B03004500000000",2015
"224",55,5,67350,1977,2011,2014,0,2032,"7","7","7","N","N","1.1M W JCT MAIN AVE      ","LRD ALLEN ST      ","B03004600000000",2015
"225",55,5,67350,1977,2011,2014,0,2032,"7","6","6","N","N","1.1M W JCT MAIN AVE      ","LRD AUGUSTA ST    ","B03004700000000",2015
"226",55,5,67350,1977,2011,2014,0,2032,"5","6","6","N","N","7.2M S JCT CTH V         ","USH 53 SB         ","B03004800000000",2015
"227",55,5,67350,1977,2011,2014,0,2032,"5","6","7","N","N","8.3M N JCT USH 8 TO E    ","USH 53 NB         ","B03004900000000",2015
"228",55,5,67375,1976,2011,2014,0,2032,"5","6","7","N","N","5.7M S JCT CTH V         ","USH 53 SB         ","B03005000000000",2015
"229",55,5,67375,1976,2011,2014,0,2032,"5","6","7","N","N","1.8M N JCT STH 48 TO E   ","USH 53 NB         ","B03005100000000",2015
"230",55,5,58950,1976,2011,2014,0,2032,"7","7","7","8","N","4.0M S JCT CTH V         ","USH 53 SB         ","B03005200000000",2015
"231",55,5,58950,1976,2011,2014,0,2032,"7","7","7","8","N","3.4M N JCT STH 48 TO E   ","USH 53 NB         ","B03005300000000",2015
"232",55,5,76600,1977,2011,2014,0,2032,"8","7","7","N","N","1.2M W JCT CTH SS        ","LRD 16 1/2 AVE    ","B03005400000000",2015
"233",55,5,58950,1977,2011,2014,0,2032,"7","7","7","N","N","0.3M W JCT CTH SS        ","CTH B             ","B03005500000000",2015
"234",55,5,58950,1977,2011,2014,0,2032,"7","7","7","N","N","2.5M S JCT CTH V         ","USH 53 SB         ","B03005600000000",2015
"235",55,5,58950,1984,2011,2014,0,2032,"6","7","7","N","N","4.8M N JCT STH 48 TO E   ","USH 53 NB         ","B03005700000000",2015
"236",55,5,76600,1973,2011,2014,2009,2032,"8","7","7","8","N","0.1M E JCT CTH O         ","USH 8             ","B03005900000000",2015
"237",55,5,76600,1973,2011,2014,0,2032,"5","7","8","N","N","0.3M W JCT USH 53 TO N   ","USH 8 WB          ","B03006000000000",2015
"238",55,5,76600,1973,2011,2014,0,2032,"4","7","8","N","N","1.0M E JCT CTH O         ","USH 8 EB          ","B03006100000000",2015
"239",55,5,76600,1973,2011,2014,0,2032,"4","7","8","N","N","4.9M W JCT CTH M         ","USH 8 WB          ","B03006200000000",2015
"240",55,5,76600,1973,2011,2014,0,2032,"5","7","8","N","N","0.7M E JCT USH 53 TO N   ","USH 8 EB          ","B03006300000000",2015
"241",55,5,67375,1976,2011,2014,0,2032,"N","N","N","8","7","4.6M S JCT CTH V         ","USH 53 SB         ","B03006600000000",2015
"242",55,5,67375,1976,2011,2014,0,2032,"N","N","N","8","6","2.8M N JCT STH 48 TO E   ","USH 53 NB         ","B03006700000000",2015
"243",55,5,74125,1976,2012,2014,0,2033,"7","8","8","8","N","2.8M N JCT CTH A TO W    ","CTH I             ","B03006800000000",2015
"244",55,5,18600,1976,2011,2014,0,2032,"7","8","8","8","N","4.2M N JCT CTH A TO E    ","STH 25            ","B03006900000000",2015
"245",55,5,18600,1976,2011,2014,0,2032,"6","7","8","8","N","1.7M N JCT CTH V         ","STH 25            ","B03007000000000",2015
"246",55,5,15600,1979,2011,2014,0,2032,"5","7","7","8","N","0.8M E JCT CTH P         ","USH 8             ","B03007200000000",2015
"247",55,5,15600,1979,2011,2014,0,2032,"5","7","7","8","N","1.4M E JCT CTH P         ","USH 8             ","B03007300000000",2015
"248",55,5,67350,1981,2012,2014,0,2033,"7","7","7","8","N","0.5M E JCT USH 53        ","CTH O             ","B03007400000000",2015
"249",55,5,48825,1979,2012,2014,0,2033,"7","7","7","7","N","1.5M S JCT USH 8         ","LRD 17TH ST       ","B03007500000000",2015
"250",55,5,74125,1980,2012,2014,0,2033,"6","8","8","8","N","0.5M W JCT CTH I TO S    ","CTH A             ","B03007600000000",2015
"251",55,5,65175,1979,2012,2014,0,2033,"7","8","8","6","N","0.9M N JCT CTH A TO W    ","CTH F             ","B03007700000000",2015
"252",55,5,13500,1986,2012,2014,0,2033,"8","8","8","8","N","1.1M W JCT STH 48        ","LRD 25TH AVENUE   ","B03007800000000",2015
"253",55,5,67375,1987,2011,2014,0,2032,"6","7","7","8","N","0.1M E JCT CTH M TO N    ","STH 48            ","B03007900000000",2015
"254",55,5,33225,1982,2012,2014,0,2033,"7","7","7","8","N","0.2M W JCT USH 53        ","CTH V   BRACKLIN S","B03008000000000",2015
"255",55,5,20750,1981,2012,2014,0,2033,"7","8","8","8","N","2.7M W JCT STH 48        ","LRD 24TH AVE      ","B03008100000000",2015
"256",55,5,18600,1983,2012,2014,0,2033,"8","8","7","8","N","1.9M S JCT CTH A         ","CTH U             ","B03008200000000",2015
"257",55,5,4875,1983,2012,2014,0,2033,"7","7","7","7","N","0.3M S JCT USH 8         ","LRD 14TH ST       ","B03008300000000",2015
"258",55,5,2775,1983,2012,2014,0,2033,"7","8","8","7","N","1.8M E JCT CTH P         ","CTH D             ","B03008400000000",2015
"259",55,5,14350,1984,2012,2014,0,2033,"6","6","6","8","N","2.4M N JCT CTH D         ","CTH M             ","B03008500000000",2015
"260",55,5,78450,1983,2012,2014,0,2033,"7","7","7","7","N","2.5M N JCT USH 8         ","CTH M             ","B03008600000000",2015
"261",55,5,78450,1983,2011,2014,0,2032,"N","N","N","7","7","0.1M E JCT CTH M         ","USH 8             ","B03008700000000",2015
"262",55,5,78450,1983,2011,2014,0,2032,"N","N","N","8","7","4.8M E JCT CTH M         ","USH 8             ","B03008800000000",2015
"263",55,5,65200,1986,2012,2014,0,2033,"7","7","7","8","N","1.9M E JCT CTH O         ","CTH OO            ","B03009100000000",2015
"264",55,5,67375,1985,2012,2014,0,2033,"7","7","7","8","N","0.2M N JCT STH 48        ","LRD 23RD STREET   ","B03009200000000",2015
"265",55,5,4875,1985,2012,2014,0,2033,"7","7","7","8","N","0.3M N JCT USH 8         ","LRD MILL STREET   ","B03009300000000",2015
"266",55,5,4875,1985,2012,2014,0,2033,"7","7","7","8","N","0.3M N JCT USH 8         ","LRD MILL STREET   ","B03009400000000",2015
"267",55,5,76550,1985,2011,2014,0,2032,"N","N","N","7","6","7.3M E JCT USH 63 TO N   ","STH 48            ","B03009500000000",2015
"268",55,5,13500,1987,2011,2014,0,2032,"6","6","7","8","N","3.4M E JCT CTH NN        ","STH 48            ","B03009600000000",2015
"269",55,5,81100,1986,2012,2014,0,2033,"7","8","8","8","N",".2 MI. S. OF 11TH. AVE.  ","CTH K             ","B03009700000000",2015
"270",55,5,20750,1986,2012,2014,0,2033,"8","8","8","7","N","0.4M S JCT CTH C         ","LRD 24TH ST (DEAD ","B03009800000000",2015
"271",55,5,20750,1986,2012,2014,0,2033,"8","8","8","8","N","1.1M S JCT STH 48        ","LRD 25TH ST       ","B03009900000000",2015
"272",55,5,76600,1986,2012,2014,0,2033,"7","8","8","8","N","3.3M N JCT USH 8         ","CTH SS            ","B03010000000000",2015
"273",55,5,1325,1986,2012,2014,0,2033,"7","8","8","8","N","0.8M N JCT USH 8         ","CTH P             ","B03010100000000",2015
"274",55,5,48825,1988,2012,2014,0,2033,"7","8","8","8","N","1.4M W JCT STH 25        ","LRD 10TH AVE      ","B03010200000000",2015
"275",55,5,48825,1988,2012,2014,0,2033,"7","8","8","7","N","3.3M E JCT CTH F         ","LRD 10 1/2 AVE    ","B03010300000000",2015
"276",55,5,20650,1988,2012,2014,0,2033,"8","8","8","6","N","0.3M S OF 5TH AVENUE     ","LRD 28TH STREET   ","B03010400000000",2015
"277",55,5,20650,1988,2012,2014,0,2033,"7","8","8","7","N","0.1M N OF 5 7/8AVENUE    ","LRD 26 1/2 STREET ","B03010500000000",2015
"278",55,5,18050,1988,2012,2014,0,2033,"8","8","8","8","N","0.4M W OF 12TH STREET    ","LRD 23 1/4 AVE    ","B03010600000000",2015
"279",55,5,76600,1988,2012,2014,0,2033,"7","7","7","8","N","2.8M N JCT CTH W         ","LRD N 19TH ST     ","B03010700000000",2015
"280",55,5,14350,1989,2012,2014,0,2033,"7","7","7","8","N","0.8M E JCT CTH M         ","CTH D             ","B03010800000000",2015
"281",55,5,65175,1988,2012,2014,0,2033,"7","7","7","8","N","0.2M W JCT CTH F         ","LRD 5TH AVENUE    ","B03011000000000",2015
"282",55,5,65175,1988,2012,2014,0,2033,"7","8","8","8","N","2.7M E JCT CTH F         ","LRD 2 1/2 AVENUE  ","B03011100000000",2015
"283",55,5,65150,1990,2012,2014,0,2033,"7","8","7","8","N","0.1M E JCT CTH F         ","CTH A             ","B03011200000000",2015
"284",55,5,4875,1990,2011,2014,0,2032,"7","8","7","7","N","0.5M E JCT STH 25 TO N   ","USH 8-DIVISION AVE","B03011300000000",2015
"285",55,5,67375,1996,2011,2014,0,2032,"7","7","6","7","N","1.4M E JCT CTH SS TO N   ","STH 48            ","B03011500000000",2015
"286",55,5,67350,1992,2012,2014,0,2033,"7","8","8","8","N","1.1M E JCT USH 53        ","LRD ALLEN ST      ","B03011600000000",2015
"287",55,5,20750,1990,2012,2014,0,2033,"8","8","8","8","N","2.7M E JCT CTH M         ","LRD 18 1/2 AVE    ","B03011700000000",2015
"288",55,5,76600,1991,2012,2014,0,2033,"8","8","8","8","N","0.3M W OF 22ND STREET    ","LRD 13 3/4 AVENUE ","B03011800000000",2015
"289",55,5,18050,1994,2012,2014,0,2033,"N","N","N","6","8","1.2M S JCT CTH T         ","CTH P             ","B03011900000000",2015
"290",55,5,76600,1991,2012,2014,0,2033,"7","7","7","8","N","1.2M S JCT CTH W         ","LRD 19TH ST       ","B03012000000000",2015
"291",55,5,4900,1991,2012,2014,0,2033,"7","8","8","7","N","1.3M S JCT USH 8         ","LRD 16TH ST       ","B03012100000000",2015
"292",55,5,18050,1991,2012,2014,0,2033,"8","8","8","8","N","4.2M E JCT CTH P         ","CTH T             ","B03012200000000",2015
"293",55,5,18575,1993,2012,2014,0,2033,"7","8","8","8","N","0.5M W JCT CTH U         ","CTH A   DALLAS ST ","B03012500000000",2015
"294",55,5,58950,1994,2012,2014,0,2033,"8","8","8","8","N","0.6M W JCT CTH SS        ","CTH B             ","B03012600000000",2015
"295",55,5,58950,1994,2012,2014,0,2033,"6","8","7","8","N","1.5M E JCT CTH M         ","CTH V             ","B03012700000000",2015
"296",55,5,65200,1993,2012,2014,0,2033,"8","8","8","8","N","0.7M S JCT CTH OO        ","LRD 18 3/4 ST     ","B03012900000000",2015
"297",55,5,20650,1993,2012,2014,0,2033,"7","8","8","8","N","3.2M E JCT CTH I         ","LRD O AVENUE      ","B03013000000000",2015
"298",55,5,2775,1993,2012,2014,0,2033,"8","8","8","7","N","1.8M E JCT CTH P         ","LRD 8TH AVE       ","B03013100000000",2015
"299",55,5,13500,1994,2012,2014,0,2033,"7","8","8","8","N","0.3M N OF 23RD AVENUE    ","LRD 24TH ST       ","B03013200000000",2015
"300",55,5,18050,1994,2012,2014,0,2033,"8","8","8","7","N","2.8M E JCT CTH P         ","LRD 18TH AVE      ","B03013300000000",2015
"301",55,5,78450,1997,2011,2014,0,2032,"7","8","8","8","N","3.6M E JCT CTH SS TO N   ","USH 8             ","B03013400000000",2015
"302",55,5,14350,1997,2012,2014,0,2033,"8","8","8","8","N","0.3 M W OF 28TH STREET   ","CTH D             ","B03013600000000",2015
"303",55,5,78450,1997,2012,2014,0,2033,"8","8","8","8","N","0.3M W JCT CTH M         ","LRD 12 3/4 AVE    ","B03013700000000",2015
"304",55,5,74125,1997,2012,2014,0,2033,"8","8","8","8","N","1.5M S JCT CTH I         ","LRD 22 1/2 STREET ","B03013800000000",2015
"305",55,5,65175,2002,2012,2014,0,2033,"8","9","9","8","N","TURTLE CR                ","CTH A             ","B03013900000000",2015
"306",55,5,48825,1998,2012,2014,0,2033,"8","8","8","8","N","2.8M N JCT CTH D         ","LRD 13TH ST       ","B03014000000000",2015
"307",55,5,4875,1999,2012,2014,0,2033,"7","7","7","8","N","0.1M S JCT USH 8         ","LRD LA SALLE AVE  ","B03014100000000",2015
"308",55,5,82375,1997,2012,2014,0,2033,"8","8","8","8","N","0.5M W JCT CTH K         ","LRD 3 1/2 AVE     ","B03014200000000",2015
"309",55,5,4900,1994,2012,2014,0,2033,"N","N","N","7","7","1.5M E JCT STH 25        ","LRD 17 TH AVENUE  ","B03014400000000",2015
"310",55,5,67350,1999,2012,2014,0,2033,"7","7","6","8","N","1.0M W JCT CTH SS        ","CTH O             ","B03014500000000",2015
"311",55,5,81100,2000,2012,2014,0,2033,"8","8","8","8","N","0.8M W JCT CTH P         ","CTH D             ","B03014600000000",2015
"312",55,5,33225,2001,2012,2014,0,2033,"8","8","8","8","N","0.4M S JCT CTH V         ","LRD MAIN ST       ","B03014700000000",2015
"313",55,5,82375,2001,2012,2014,0,2033,"8","8","8","8","N","3.2M S JCT CTH A         ","LRD 1/2 AVENUE    ","B03014800000000",2015
"314",55,5,65200,2001,2012,2014,0,2033,"7","8","7","8","N","1.6M W JCT CTH SS        ","CTH D             ","B03014900000000",2015
"315",55,5,18600,2000,2012,2014,0,2033,"8","8","8","8","N","0.5M S JCT CTH U         ","LRD 16TH ST       ","B03015000000000",2015
"316",55,5,14350,2001,2012,2014,0,2033,"9","9","9","8","N","0.3M N JCT CTH D         ","LRD 28TH ST       ","B03015100000000",2015
"317",55,5,74125,2001,2012,2014,0,2033,"8","8","8","8","N","0.6M E JCT CTH I TO S    ","CTH A             ","B03015200000000",2015
"318",55,5,76550,2002,2012,2014,0,2033,"8","8","8","8","N","2.4M W JCT STH 25        ","LRD 20 1/2 AVE    ","B03015700000000",2015
"319",55,5,2775,2001,2012,2014,0,2033,"7","8","8","8","N","2.5M E JCT CTH F         ","LRD 8TH AVE       ","B03015800000000",2015
"320",55,5,48825,2002,2012,2014,0,2033,"8","9","9","8","N","0.7M W JCT STH 25        ","LRD 11TH AVE      ","B03015900000000",2015
"321",55,5,14350,1999,2012,2014,0,2033,"7","8","8","8","N","1.3M W JCT CTH M         ","LRD 24TH ST  NORTH","B03017000000000",2015
"322",55,5,18600,2004,2012,2014,0,2033,"7","9","9","8","N","0.7M W JCT CTH U         ","CTH A   DALLAS ST ","B03017200000000",2015
"323",55,5,81100,2004,2012,2014,0,2033,"9","9","9","8","N","1.4M E JCT CTH K         ","LRD 10TH AVE      ","B03017300000000",2015
"324",55,5,20750,2001,2012,2014,0,2033,"8","8","8","8","N","100 FT NORTH OF 18TH AVE ","LRD 25TH STREET   ","B03017400000000",2015
"325",55,5,65175,2004,2012,2014,0,2033,"N","N","N","8","8","2 MI. W. CTY F           ","LRD 6 1/2 ST      ","B03017700000000",2015
"326",55,5,20750,2004,2012,2014,0,2033,"N","N","N","7","8","AT POKEGAMA CREEK        ","LRD 26TH ST       ","B03017800000000",2015
"327",55,5,78450,2010,2012,2014,0,2033,"9","9","9","9","N","0.5 M E. OF M            ","LRD 17 1/4 AVENUE ","B03018000000000",2015
"328",55,5,78450,2006,2012,2014,0,2033,"8","8","8","8","N","0.8M W OF 30TH STREET    ","LRD 12 3/4 AVENUE ","B03018100000000",2015
"329",55,5,4900,2010,2012,2014,0,2033,"8","9","9","9","N","1.6M E JCT CTH T         ","LRD 18TH AVE      ","B03018200000000",2015
"330",55,5,4900,2006,2012,2014,0,2033,"9","9","9","8","N",".2M E OF 17TH STREET     ","LRD 16TH AVE      ","B03018300000000",2015
"331",55,5,15600,2007,2012,2014,0,2033,"8","8","8","8","N","0.9M E JCT CTH P         ","LRD 18TH AVE      ","B03018400000000",2015
"332",55,5,58950,2006,2012,2014,0,2033,"8","8","8","8","N","1.3M E JCT CTH M         ","LRD 29TH AVENUE   ","B03018500000000",2015
"333",55,5,67350,2012,2011,2014,0,2031,"9","9","8","8","N","0.6M E JCT MAIN AVE      ","LRD SAWYER ST     ","B03018700000000",2015
"334",55,5,67375,2007,2012,2014,0,2033,"8","8","8","8","N","1.8M N JCT STH 48        ","CTH SS            ","B03018800000000",2015
"335",55,5,76600,2008,2012,2014,0,2033,"9","9","9","9","N","0.7M W JCT CTH M         ","LRD 15 1/4 AVE    ","B03019100000000",2015
"336",55,5,74125,2006,2012,2014,0,2033,"N","N","N","8","8","1400 FT. S. OF 6TH AVE.  ","LRD 18TH STREET   ","B03019200000000",2015
"337",55,5,58950,2012,2012,2014,0,2032,"9","9","9","N","N","2.6 MI N JCT OF CTH SS   ","USH 53 SB         ","B03019500000000",2015
"338",55,5,58950,2013,2012,2014,0,2032,"8","9","9","N","N","2.6 MI N JCT OF CTH SS   ","USH 53 NB         ","B03019600000000",2015
"339",55,5,76550,2013,2012,2014,0,2032,"N","N","N","8","9","0.4 MI N JCT 18TH AVE.   ","STH 25            ","B03019800000000",2015
"340",55,5,14325,1928,2012,2014,1980,2033,"5","4","6","7","N","0.2M S JCT CTH I         ","CTH SS            ","B03072500000000",2015
"341",55,5,33225,1931,2012,2014,0,2033,"N","N","N","7","7","2.8M N JCT CTH B TO W    ","CTH SS            ","B03072800000000",2015
"342",55,5,33225,1931,2012,2014,0,2033,"N","N","N","6","6","0.1M N JCT CTH V         ","CTH SS            ","B03072900000000",2015
"343",55,7,4725,1953,2012,2014,0,2033,"5","5","4","5","N","2.1M N JCT USH 2 TO W    ","STH 13            ","B04000800000000",2015
"344",55,7,5375,1954,2012,2014,1989,2033,"5","5","6","5","N","9.7M N JCT CTH C         ","STH 13            ","B04000900000000",2015
"345",55,7,4750,1954,2012,2014,1982,2033,"6","5","5","8","N","12.6M N JCT STH 77 TO W  ","STH 27            ","B04001000000000",2015
